ADDRESS.ID,ADDRESS.Bezeichnung,ADDRESS.Lat,ADDRESS.Lon,SERVICE.ID,ADDRESS.Kfz-Parkplätze für Behinderte,ADDRESS.Hilfen für Gehbehinderte,ADDRESS.Hilfen für Sehbehinderte,ADDRESS.Hilfen für gehörlose und schwerhörige Menschen,SERVICE.Bezeichnung,SERVICE.Anzeigename,SERVICE.Beschreibung,Besondere Angebote,Altersgruppe,Weitere Informationen,Inklusives Spielangebot,Sonstige Angebote
10100152,"Spielplatz ""Schwere-Reiter-Str. Ecke Ackermannstr.""",48.1634805031483,11.552318303568878,10100153,Nein,Nein,Nein,Nein,"Spielplatz ""Schwere-Reiter-Str. Ecke Ackermannstr.""","Spielplatz ""Schwere-Reiter-Str. Ecke Ackermannstr.""",,Skateanlage,Jugendliche,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10101944,"Spielplatz ""Sendlinger Wald (Südpark), Fitnessparcours""",48.10476463890477,11.507670995604352,10227817,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Sendlinger Wald (Südpark), Fitnessparcours""",,Fitness Parcours,"Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10101950,"Fitness Parcours "" Merseburger Straße """,48.18780274519349,11.516681652475238,10101951,Nein,Nein,Nein,Nein,Service Spielplatz,"Fitness Parcours "" Merseburger Straße""",,"Bodenschach
Fitness Parcours","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10101950,"Fitness Parcours "" Merseburger Straße """,48.18780274519349,11.516681652475238,10387776,Nein,Nein,Nein,Nein,Service Spielplatz,"Fitness Parcours ""Merseburger Straße""",,"Bodenschach
Fitness Parcours","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10101952,"Spielplatz ""Hogenbergplatz, Fitnessparcours""",48.13695922485689,11.507236017551785,10387770,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Hogenbergplatz, Fitnessparcours""",,Fitness Parcours,"Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10101956,"Fitness Parcours "" Oskar-Maria-Graf-Ring """,48.09565988998664,11.664220967035789,10101957,Nein,Nein,Nein,Nein,Service Spielplatz,"Fitness Parcours "" Oskar-Maria-Graf-Ring """,,"Bodenschach
Fitness Parcours","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10101956,"Fitness Parcours "" Oskar-Maria-Graf-Ring """,48.09565988998664,11.664220967035789,10387782,Nein,Nein,Nein,Nein,Service Spielplatz,"Fitness Parcours ""Oskar-Maria-Graf-Ring""",,"Bodenschach
Fitness Parcours","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10115082,"Spielplatz ""Goteboldstraße, Dirtbike""",48.18298708949316,11.43755884798746,10115083,Nein,Nein,Nein,Nein,"Spielplatz ""Goteboldstraße, Dirtbike""","Spielplatz ""Goteboldstraße, Dirtbike""",,Dirtbike,Jugendliche,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10115082,"Spielplatz ""Goteboldstraße, Dirtbike""",48.18298708949316,11.43755884798746,10397750,Nein,Nein,Nein,Nein,Service Spielplatz,"Dirtbikeanlage ""Goteboldstraße""",,Dirtbike,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10171187,"Spielplatz ""Hans-Mielich-Platz""",48.11629748008379,11.56901227259241,10171188,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Hans-Mielich-Platz""",,"Bodenschach
Boulebahn
Wasserspiel",SchulkinderErwachsene,,,Boulebahn
10175542,"Fitness Parcours "" Oberhofer Platz """,48.18740634531224,11.575827706169918,10175543,Nein,Nein,Nein,Nein,Service Spielplatz,"Fitness Parcours "" Oberhofer Platz """,,"Bodenschach
Fitness Parcours","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10175542,"Fitness Parcours "" Oberhofer Platz """,48.18740634531224,11.575827706169918,10387774,Nein,Nein,Nein,Nein,Service Spielplatz,"Fitness Parcours ""Oberhofer Platz""",,"Bodenschach
Fitness Parcours","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10175548,"Fitness Parcours "" Ostpark """,48.11512630577146,11.634729283608605,10175549,Nein,Nein,Nein,Nein,Service Spielplatz,"Fitness Parcours "" Ostpark """,,"Bodenschach
Fitness Parcours","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10175548,"Fitness Parcours "" Ostpark """,48.11512630577146,11.634729283608605,10387763,Nein,Nein,Nein,Nein,Service Spielplatz,"Fitness Parcours ""Ostpark""",,"Bodenschach
Fitness Parcours","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10175550,"Spielplatz ""Thelottstraße""",48.22235547571203,11.564120154739202,10387765,Nein,Nein,Nein,Nein,"Spielplatz ""Thelottstraße""","Spielplatz ""Thelottstraße""",,"Fitness Parcours
Sommerstockbahn","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10181580,"Spielplatz ""Memminger Platz""",48.18068179944827,11.50545275243578,10181581,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Memminger Platz""",,Streetball,Schulkinder,,,
10183802,"Spielplatz ""Baierbrunner Straße, westl. der Bahngleise""",48.09326897486868,11.53086406376199,10183803,Nein,Nein,Nein,Nein,"Spielplatz ""Baierbrunner Straße, westl. der Bahngleise""",,,"Tischtennis
Streetball",Schulkinder,,,Tischtennis
10195434,"Spielplatz ""Schwablhofstraße""",48.119994445277236,11.684303911850625,10195435,Nein,Nein,Nein,Nein,"Spielplatz ""Schwablhofstraße""",,,"Bolzplatz
Streetball
Skateanlage",,,,
10206389,"Spielplatz ""Waldgartenstraße, Ecke Waldsaumstraße""",48.103716504582025,11.482971310629992,10206390,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Waldgartenstraße Ecke Waldsaumstraße""",,,"Kleinkinder
Schulkinder",,,Naturspielplatz
10206391,"Spielplatz ""Weyprechtstraße, Harthoferanger Nord""",48.20579931490105,11.569805145265033,10206392,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Weyprechtstraße, Harthoferanger Nord""",,"Rodelhügel
Wasserspiel",Schulkinder,,,
10206393,"Spielplatz ""Am Durchblick, zur Sarasatestraße""",48.15892906922834,11.477193832411965,10206394,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Am Durchblick, zur Sarasatestraße""",,"Bolzplatz
Tischtennis
Streetball","Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,Tischtennis
10206395,"Spielplatz ""Sckellstraße""",48.135334671688305,11.595736742017131,10206396,Nein,Nein,Nein,Nein,"Spielplatz ""Sckellstraße""","Spielplatz ""Sckellstraße""",,,Kleinkinder,https://stadt.muenchen.de/service/info/gartenbau/10139263/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10206397,"Spielplatz ""Messestadt Riem, südl. Ingeborg-Bachmann-Straße""",48.129269675049144,11.70423746107297,10206398,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Messestadt Riem, südl. Ingeborg-Bachmann-Straße""",,,,,,
10206399,"Spielplatz ""Messestadt Riem, nördl. Ingeborg-Bachmann-Straße""",48.13017553173803,11.704317927342949,10206400,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Messestadt Riem, nördl. Ingeborg-Bachmann-Straße""",,,Kleinkinder,,,
10206401,"Spielplatz ""Messestadt Riem, nördl. Magdalena-Schwarz-Straße""",48.131904850140735,11.70423746107297,10206402,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Messestadt Riem, nördl. Magdalena-Schwarz-Straße""",,,Kleinkinder,,,
10206403,"Spielplatz ""Bayreuther Straße Nord""",48.16317290512814,11.623073816293289,10227829,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Bayreuther Straße""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10206405,"Spielplatz ""Bichlhofweg West""",48.169516534591196,11.63977861403669,10206406,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Bichlhofweg West""",,,"Kleinkinder
Jugendliche",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10206409,"Spielplatz ""Isarinsel Süd, Dirtbike""",48.17016409165554,11.618846654886545,10206410,Nein,Nein,Nein,Nein,"Spielplatz ""Isarinsel Süd, Dirtbike""","Spielplatz ""Isarinsel Süd, Dirtbike""",,Dirtbike,Jugendliche,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10206411,"Spielplatz ""Hachinger-Bach-Straße""",48.12112340791694,11.633518338196101,10206412,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Hachinger-Bach-Straße""",,Rodelhügel,"Kleinkinder
Schulkinder",,,
10206413,"Spielplatz ""Erdinger Anger, bei Grafinger Straße 82""",48.124378488978074,11.61787033080506,10227840,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Erdinger Anger, Grafinger Straße""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10206415,"Spielplatz ""Erdinger Anger, Innsbrucker Ring""",48.12265965999564,11.620016098017054,10206416,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Erdinger Anger, Innsbrucker Ring""",,Klettern,,,,
10206417,"Spielplatz ""Truderinger Straße 321""",48.121685631374646,11.672630310045536,10206418,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Truderinger Straße 321""",,,,,,
10221944,"Spielplatz ""Colmdorfstraße""",48.15505706782388,11.414623260521415,10221945,Nein,Nein,Nein,Nein,"Service Spielplatz ""Colmdorfstraße""","Spielplatz ""Colmdorfstraße""",,,"Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10223449,"Spielplatz ""Akademiestraße, vor Kunstakademie""",48.15302790788525,11.57902121543827,10223727,Nein,Nein,Nein,Nein,"Spielplatz ""Akademiestraße, vor Kunstakademie""","Spielplatz ""Akademiestraße, vor Kunstakademie""",,,Kleinkinder,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10227812,"Spielplatz ""Am Ackermannbogen, Georg-Birk-Straße, Urbane Mitte""",48.16409963202929,11.557547450070093,10227813,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Am Ackermannbogen, Georg-Birk-Straße, Urbane Mitte""",,"Bodenschach
Fitness Parcours
Tischtennis",Erwachsene,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,Tischtennis
10227823,"Spielplatz ""Josef-Wirth-Weg, Insel Garchinger Mühlbach""",48.19856984333478,11.627504825585417,10227824,Nein,Nein,Nein,Nein,"Spielplatz ""Josef-Wirth-Weg, Insel Garchinger Mühlbach""","Spielplatz ""Josef-Wirth-Weg, Insel Garchinger Mühlbach""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10227825,"Spielplatz ""Sondermeierstraße östlich, nördlich Leinthalerstraße""",48.187777369056256,11.622183322899964,10227826,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Sondermeierstraße östl., nördl. Leinthalerstraße""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10227837,"Spielplatz ""Wesendonkstraße""",48.16536267300597,11.626936197273801,10227838,Nein,Nein,Nein,Nein,"Service Spielplatz ""Wesendonkstraße""","Spielplatz ""Wesendonkstraße""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10227841,"Spielplatz ""Piusplatz""",48.122702631421184,11.614168882365403,10227842,Nein,Nein,Nein,Nein,"Service Spielplatz ""Piusplatz""","Spielplatz ""Piusplatz""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,Tischtennis
10227845,"Spielplatz ""Festingstraße""",48.077444560911346,11.517877578745395,10227846,Nein,Nein,Nein,Nein,"Service Spielplatz ""Festingstraße""","Spielplatz ""Festingstraße""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10227847,"Spielplatz ""Am Gleisdreieck""",48.14148307363377,11.433822512647613,10227848,Nein,Nein,Nein,Nein,Service Spielplatz,"Spielplatz ""Am Gleisdreieck""",,Skateanlage,"Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10227849,"Spielplatz ""Schussenrieder Straße""",48.18277014793144,11.404361128832173,10227850,Nein,Nein,Nein,Nein,"Spielplatz ""Schussenrieder Straße""","Spielplatz ""Schussenrieder Straße""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10228323,"Spielplatz ""Hellihofweg""",48.15129214302682,11.460510492342177,10228324,Nein,Nein,Nein,Nein,"Service Spielplatz ""Hellihofweg""","Spielplatz ""Hellihofweg""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10228325,"Spielplatz ""Kaflerstraße""",48.15035444768782,11.457898020761256,10228326,Nein,Nein,Nein,Nein,"Service Spielplatz ""Kaflerstraße""","Spielplatz ""Kaflerstraße""",,,,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10234704,"Spielplatz ""Herkomerplatz""",48.15069803269996,11.610006093975898,10234705,Nein,Nein,Nein,Nein,"Spielplatz ""Herkomerplatz""",,,"Wasserspiel
Streetball","Schulkinder
Kleinkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10234882,"Spielplatz"" Riemer Park Fitness Parcours""",48.12744359125436,11.684560775742387,10234883,Nein,Nein,Nein,Nein,"Spielplatz"" Riemer Park Fitness Parcours""",,,Fitness Parcours,"Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10235074,"Spielplatz ""Am Blütenanger, Ecke Pappelallee 32""",48.20107274322562,11.513038873681603,10235075,Nein,Nein,Nein,Nein,"Spielplatz ""Am Blütenanger, Ecke Pappelallee 32""",,,"Bodenschach
Tischtennis","Kleinkinder
Schulkinder
Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10235076,"Spielplatz""Holledauer Straße""",48.18493225448735,11.510796546945098,10235077,Nein,Nein,Nein,Nein,"Spielplatz""Holledauer Straße""",,,Klettern,"Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10235078,"Spielplatz ""Spicherenstraße, Haidenaupark""",48.13199793809136,11.605993509291787,10235079,Nein,Nein,Nein,Nein,"Spielplatz ""Spicherenstraße, Haidenaupark""",,,,"Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10235080,"Spielplatz""Messestadt Riem Grünzug West,südlich Kopenhagenstraße""",48.12903336198042,11.687200069412402,10235083,Nein,Nein,Nein,Nein,"Spielplatz""Messestadt Riem Grünzug west, südlich Kopenhagenstraße""",,,Tischtennis,"Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10235084,"Spielplatz""Fritz- Endres-Straße,Quartiersplatz Theresienhöhe,Bahndeckel",48.127873263870825,11.541223526006565,10235085,Nein,Nein,Nein,Nein,"Spielplatz""Fritz- Endres-Straße,Quartiersplatz Theresienhöhe,Bahndeckel",,,"Klettern
Wasserspiel","Schulkinder
Jugendliche",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10235129,"Spielplatz ""Kürnbergstraße, Ecke Albert-Roßhaupter-Straße""",48.11558562779293,11.531872609547262,10235130,Nein,Nein,Nein,Nein,"Spielplatz ""Kürnbergstraße, Ecke Albert-Roßhaupter-Straße""",,,Fitness Parcours,"Kleinkinder
Schulkinder
Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10236160,"Städt. Fitness Parcours Thalkirchen/Obersendling, Colmarer Straße",48.095094312359905,11.537445863793026,10236161,Nein,Nein,Nein,Nein,Spielplatz,"Fitness Parcours Thalkirchen/Obersendling, Colmarer Straße",,Fitness Parcours,"Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10236533,"Spielplatz"" Friesplatz, nördlich Fauststraße""",48.101853688346914,11.673274040209852,10236534,Nein,Nein,Nein,Nein,"Spielplatz""Am Friesplatz""",,,,"Kleinkinder
Schulkinder
Jugendliche",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10237824,"Spielplatz ""Blaukissenweg""",48.19445767089962,11.52040958405364,10237829,Nein,Nein,Nein,Nein,"Spielplatz ""Blaukissenweg""","Spielplatz ""Blaukissenweg""",,,"Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10237830,"Spielplatz ""Schittgablerstraße""",48.19104610521053,11.545579433445996,10237831,Nein,Nein,Nein,Nein,"Spielplatz ""Schittgablerstraße""","Spielplatz""Schittgablerstraße""",,Klettern,"Schulkinder
Jugendliche",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10237832,"Spielplatz ""Roßsteinstraße""",48.130250720706485,11.641060709944451,10237833,Nein,Nein,Nein,Nein,"Spielplatz ""Roßsteinstraße""","Spielplatz ""Roßsteinstraße""",,Klettern,"Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10238998,"Spielplatz ""Taxispark""",48.16323731140125,11.533756256110014,10238999,Nein,Nein,Nein,Nein,"Service Spielplatz ""Taxispark""","Spielplatz ""Taxispark""",,"Fitness Parcours
Bocciabahn","Kleinkinder
Schulkinder
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,Ja - Beraterkreis für Barrierefreies Planen und Bauen,Kneippbecken
10246936,"Spielplatz ""Heckenstallerpark, Heckenstallerstraße""",48.10996719261199,11.529303789145171,10246937,Nein,Nein,Nein,Nein,"Spielplatz ""Heckenstallerpark, Heckenstallerstraße""",,,"Tischtennis
Klettern
Streetball","Schulkinder
Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10247136,"Spielplatz ""Distlhofweg, südlich Hausnummer 51""",48.10464430517321,11.535344123846745,10387622,Nein,Nein,Nein,Nein,"Spielplatz ""Distlhofweg, südl. HsNr. 51""","Spielplatz ""Distlhofweg, südl. HsNr. 51""",,Klettern,"Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10251804,"Spielplatz ""Feldmochinger See (Westufer) Süd""",48.21241278674044,11.509920910089365,10251805,Nein,Nein,Nein,Nein,"Spielplatz ""Feldmochinger See (Westufer) Süd""","Spielplatz ""Feldmochinger See (Westufer) Süd""",,"Beachvolleyball
Rodelhügel","Kleinkinder
Schulkinder
Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10256554,"Spielplatz ""Clarita-Bernhard-Straße""",48.138227286710915,11.410304904007436,10256555,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz "" Clarita-Bernhard-Straße""",,,"Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10256556,"Spielplatz ""Hans-Steinkohl-Straße, Am Kiefernhain""",48.13534541189608,11.409881114983033,10256557,Nein,Nein,Nein,Nein,"Spielplatz ""Hans-Steinkohl-Straße, Am Kiefernhein""",,,"Bolzplatz
Streetball","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10258740,"Spielplatz ""Domagkpark Ost, Fritz-Winter-Straße""",48.18543118920593,11.597882509228226,10258741,Nein,Nein,Nein,Nein,"Spielplatz ""Domagkpark Ost, Fritz-Winter-Straße""","Spielplatz ""Domagkpark Ost, Fritz-Winter-Straße""",,"Wasserspiel
Rodelhügel
Tischtennis
Boulebahn","Kleinkinder
Schulkinder
Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10258788,"Spielplatz ""Domagkpark West, Fritz-Winter-Straße""",48.18606781569682,11.594964265821925,10258789,Nein,Nein,Nein,Nein,"Spielplatz ""Domagkpark West, Fritz-Winter-Straße""","Spielplatz ""Domagkpark West, Fritz-Winter-Straße""",,,Kleinkinder,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10259177,"Spielplatz ""Max-Bill-Straße""",48.18624843020029,11.597579419610588,10259178,Nein,Nein,Nein,Nein,"Spielplatz ""Max-Bill-Straße""","Spielplatz ""Max-Bill-Straße""",,"Bodenschach
Boulebahn","Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10259179,"Spielplatz ""Margarete-Schütte-Lihotzky-Straße""",48.1839951740117,11.600320637222397,10259180,Nein,Nein,Nein,Nein,"Spielplatz ""Margarete-Schütte-Lihotzky-Straße""","Spielplatz ""Margarete-Schütte-Lihotzky-Straße""",,"Bolzplatz
Streetball
Tischtennis",Jugendliche,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10263003,"Spielplatz ""Gustl-Bayrhammer-Straße, südlich""",48.146932788072284,11.409886479400317,10263004,Nein,Nein,Nein,Nein,"Spielplatz ""Gustl-Bayrhammer-Straße, südlich""",,,Streetball,"Schulkinder
Jugendliche",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10271631,"Spielplatz ""Gustl-Bayrhammer-Straße, nördlich""",48.14772379869662,11.409752368952148,10271632,Nein,Nein,Nein,Nein,"Spielplatz ""Gustl-Bayrhammer-Straße, nördlich""","Spielplatz ""Gustl-Bayrhammer-Straße, nördlich""",,Wasserspiel,Kleinkinder,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10273852,"Spielplatz ""Blieskastelstraße, Ecke Koppstraße""",48.09506816771992,11.535462141043071,10273853,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Blieskastelstraße /Koppstraße""",,Streetball,Jugendliche,https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10297047,"Spielplatz ""Isartalstraße, Am Westermühlbach""",48.12253074550335,11.562895774843744,10297048,Nein,Nein,Nein,Nein,Spielplatz,,,,"Kleinkinder
Schulkinder",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10301009,"Spielplatz ""Sportpark Freiham, Hans-Dietrich-Genscher-Straße""",48.14081904589474,11.403079032922616,10301010,Nein,Nein,Nein,Nein,"Spielplatz ""Sportpark Freiham,Hans-Dietrich-Genscher-Straße""",,,Skateanlage,"Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,Ja - Beraterkreis für Barrierefreies Planen und Bauen,
10304482,"Spielplatz ""Am Hartmannshofer Bächl""",48.18462287676063,11.49254143239311,10304483,Nein,Nein,Nein,Nein,"Spielplatz ""Am Hartmannshofer Bächl""","Spielplatz ""Am Hartmannshofer Bächl""",,"Klettern
Tischtennis","Kleinkinder
Schulkinder
Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10309329,"Spielplatz ""Scharerweg""",48.120618475874764,11.670227050768176,10309333,Nein,Nein,Nein,Nein,"Spielplatz ""Scharerweg""",,,,"Kleinkinder
Schulkinder
Jugendliche",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,
10316995,"Spielplatz ""Hochäckerstraße, Anneliese-Fleyenschmidt-Straße, westl.""",48.102222674616755,11.616153717035646,10316996,Nein,Nein,Nein,Nein,Spielplatz,"Spielplatz ""Hochäckerstraße, Anneliese-Fleyenschmidt-Straße, westl.",,Fitness Parcours,"Jugendliche
Erwachsene",https://stadt.muenchen.de/service/info/10139261/n0/ Defekte Spielgeräte oder Verunreinigungen auf öffentlichen Spielplätzen,,"Parkour, Slackline"
